id,root_id,name,assigned_role,special_role,antag_roles
18402,49814,mouse (98),Animal,"",
18403,49814,Ilay Terone,Test Subject,"",
18404,49814,mouse (300),Animal,"",
18405,49814,Ronald Barrett,Chief Engineer,"",
18406,49814,Ma'ajika Shraji,default,"",
18407,49814,Jon Ers,default,"",
18408,49814,Artemida Byblikova,default,"",
18409,49814,Archie Moore,default,"",
18410,49814,Arthur Garland,default,"",
18411,49814,Illia Bronson,default,"",
18412,49814,Magomed Chechetkov,default,"",
18413,49814,Kid Creole,default,"",
18414,49814,Shao Oshiil,default,"",
18415,49814,Dominick Addison,default,"",
18416,49814,Albina Steinau,default,"",
18417,49814,Alisa Don,default,"",
18418,49814,mouse (84),Animal,"",
18419,49814,Alexey Smirnov,Internal Affairs Agent,"",
18420,49814,Ruslan Orudjov,Barber,"",
18421,49814,Albina Steinau,default,"",
18422,49814,Dominick Addison,default,"",
18423,49814,Ben Whuite,default,"",
18424,49814,Danny Rosensteel,default,"",
18425,49814,Nikita Bubencov,default,"",
18426,49814,Archie Moore,default,"",
18427,49814,Kid Creole,default,"",
18428,49814,Artemida Byblikova,default,"",
18429,49814,Danny Roby,default,"",
18430,49814,Shao Oshiil,default,"",
18431,49814,Derreck Milne,default,"",
18432,49814,Nikolay Gorgulov,default,"",
18433,49814,Miguel Marshall,Test Subject,"",
18434,49814,mouse (613),Animal,"",
18435,49814,Aleksey Nemnojko,Test Subject,"",
18436,49815,Mr. Walker,AI,"",
18437,49815,Everard Heidrich,Quartermaster,"",
18438,49815,Tristan Garratt,Station Engineer,"",
18439,49815,Al'tira Sh'konsen,Test Subject,"",
18440,49815,Colton Moore,Scientist,"",
18441,49815,Elliot Leichter,Test Subject,"",
18442,49815,Yakitachara-Takichayakati,Medical Doctor,"",
18443,49815,Westerose Krieg,Test Subject,"",
18444,49815,Victor Blame,Security Officer,"",
18445,49815,Georg Selinof,Detective,"",
18446,49815,Daud Taylor,Test Subject,"",
18447,49815,Chloe Price,Shaft Miner,"",
18448,49815,Rose Willow,Head of Personnel,"",
18449,49815,Werner Von Schmidt,Chief Engineer,"",
18450,49815,Vladimir Nesterenko,Chief Medical Officer,"",
18451,49815,Toby Bush,Chef,"",
18452,49815,Huffie Mikhaylov,Recycler,"",
18453,49815,Leeland Rahl,Security Cadet,"",
18454,49815,Kai Smith,Chaplain,"",
18455,49815,S'shakita K'khiar S'sar,Detective,"",
18456,49815,Everard Heidrich,default,"",
18457,49815,Everard Heidrich,"","",
18458,49815,Everard Heidrich,default,"",
18459,49816,Ordo Murray,Station Engineer,"",
18460,49816,Sergey Labuda,Technical Assistant,Traitor,{Traitor}
18461,49816,Akson,AI,Traitor,{Traitor}
18462,49816,Chloe Price,Xenoarchaeologist,"",
18463,49816,Xander Morris,Head of Personnel,"",
18464,49816,Semyon Hatsunov,Security Officer,"",
18465,49816,Freddie Reed,Test Subject,"",
18466,49816,Kenneth Harrow,Scientist,"",
18467,49816,Alex King,Recycler,"",
18468,49816,Christopher Jean,Scientist,"",
18469,49816,Oni,Detective,"",
18470,49816,Baras'sa Ssizv,Recycler,"",
18471,49816,Rose Willow,Warden,"",
18472,49816,Mr.Honky,Clown,"",
18473,49816,Elizabeth Rubram,Forensic Technician,"",
18474,49816,Loper Trofy,Station Engineer,"",
18475,49816,Gelon Torn,Roboticist,"",
18476,49816,Anna Smith,Research Director,"",
18477,49816,Dante Virt,Cyborg,"",
18478,49816,Michail Urievich,Bartender,"",
18479,49816,Maya Foxova,Xenobiologist,"",
18480,49816,Michael Langston,Station Engineer,"",
18481,49816,Liam O'Shea,Chief Medical Officer,"",
18482,49816,INC-102,Cyborg,"",
18483,49816,Zed Murray,Security Officer,"",
18484,49816,Edgar Wice,Cargo Technician,"",
18485,49816,Helen Knapp,Medical Doctor,"",
18486,49816,Jared Rader,Medical Doctor,"",
18487,49816,Edward Killstone,Roboticist,"",
18488,49816,Tamsin Winton,Security Officer,"",
18489,49816,Franc Lafyer,Mime,"",
18490,49816,Matthew Parsons,Research Assistant,"",
18491,49816,Tom Morris,Test Subject,"",
18492,49816,Evan Stone,Cargo Technician,"",
18493,49816,Johan Richards,Head of Security,"",
18494,49816,mouse (662),Animal,"",
18495,49816,Reg Harman,Medical Intern,"",
18496,49816,Raks'shas Rafarim,Security Officer,"",
18497,49816,Mark Murkenliebe,Shaft Miner,"",
18498,49816,Blake Rosensteel,Paramedic,"",
18499,49816,Gennady Whiteman,Captain,"",
18500,49816,Marks Jones,Chemist,"",
12228,49642,Jack Chocolat,Detective,"",
18501,49816,Larry Barret,Janitor,"",
18502,49816,Maya Foxova,Virologist,"",
18503,49816,Frank Pavlov,Shaft Miner,"",
18504,49816,Colton Moore,Xenoarchaeologist,"",
18505,49816,Ilay Terone,Test Subject,"",
18506,49816,Robert Boyd,Shaft Miner,"",
18507,49816,Russell Waldron,Station Engineer,"",
18508,49816,Sam Bravo,Security Officer,"",
18509,49816,maintenance drone (281),Cyborg,"",
18510,49816,Jhin Handa,Station Engineer,"",
18511,49816,Loo Nash,Quartermaster,"",
18512,49816,Olban Deer,Librarian,"",
18513,49816,DanTru,pAI,"",
18514,49816,mouse (348),Animal,"",
18515,49817,Elizabeth Hipory,Security Officer,"",
18516,49817,Alessandro Gagliardi,Security Officer,"",
18517,49817,Morgan Lauffer,Recycler,"",
18518,49817,Francisco Richards,Chaplain,"",
18519,49817,Drill Gnoos,Recycler,"",
18520,49817,Jon Ers,Research Director,Traitor,{Traitor}
18521,49817,Diego Roadman,Cyborg,"",
18522,49817,Tom Kazansky,Medical Doctor,"",
18523,49817,Artemida Byblikova,Scientist,"",
18524,49817,Petr Metelsky,Technical Assistant,"",
18525,49817,Johnny Blade,Cargo Technician,"",
18526,49817,Artem Kotov,Cyborg,"",
18527,49817,John Phelps,Detective,"",
18528,49817,Illia Bronson,Roboticist,"",
18529,49817,Nikita Bubencov,Scientist,"",
18530,49817,Alex Mochacha,Geneticist,"",
18531,49817,Honkie,Clown,"",
18532,49817,Nikolay Gorgulov,Geneticist,"",
18533,49817,Shao Oshiil,Librarian,"",
18534,49817,Derreck Milne,Security Officer,"",
18535,49817,Salvador Leach,Head of Personnel,"",
18536,49817,Emanuel Parker,Roboticist,"",
18537,49817,Irvine White,Test Subject,"",
18538,49817,Jean-Luc Richards,Security Officer,"",
18539,49817,Edward Brown,Cargo Technician,"",
18540,49817,Aurelianus Aquilimus,Test Subject,"",
18541,49817,Myron Demetrios,Paramedic,"",
18542,49817,Kid Creole,Shaft Miner,"",
18543,49817,Shagan Rock'Shur,Test Subject,"",
18544,49817,Ink Void,Animal,"",
18545,49817,Still Without Name,AI,"",
18546,49817,Keegan Hunt,Security Officer,"",
18547,49817,Chloe Price,Virologist,"",
18548,49817,Alisa Don,Psychiatrist,"",
18549,49817,Brodie McDonald,Shaft Miner,"",
18550,49817,Ilay Terone,Test Subject,"",
18551,49817,Kaela Pratt,Animal,"",
18552,49817,Aleksey Nemnojko,Bartender,"",
18553,49817,Adam Ward,Medical Doctor,"",
18554,49817,Yan Bilba,Test Subject,"",
18555,49817,Arthur Garland,Security Cadet,"",
18556,49817,Dar'zahr,Medical Doctor,"",
18557,49817,Pedro Aggley,Chef,"",
18558,49817,Ben Whuite,Station Engineer,"",
18559,49817,Calvin Wilson,Captain,"",
18560,49817,Jakob Driggers,Botanist,"",
18561,49817,Jose Butterfill,Internal Affairs Agent,"",
18562,49817,Schmartz Secret,Janitor,"",
18563,49817,INC-913,Cyborg,"",
18564,49817,Ramshira Niir'sha,Station Engineer,"",
18565,49817,maintenance drone (843),Cyborg,"",
18566,49817,Artyom Aden,Technical Assistant,"",
18567,49817,Albina Steinau,Paramedic,"",
18568,49817,Blob Overmind (961),MODE,Blob Cerebrate,{Blob Cerebrate}
18569,49817,Alex King,Mime,"",
18570,49817,Kenneth Harrow,Xenobiologist,"",
18571,49817,Jim Morris,Xenoarchaeologist,"",
18572,49817,Blob Overmind (116),MODE,Blob Cerebrate,{Blob Cerebrate}
18573,49817,Aaden Pratt,Medical Intern,"",
18574,49817,Walter Brooks,Test Subject,"",
18575,49817,Magomed Chechetkov,Warden,"",
18576,49817,To'om Mo'een,Station Engineer,"",
18577,49817,Jonathan Priebe,Security Cadet,"",
18578,49817,Keny Rimp,Technical Assistant,"",
18579,49817,syndicate drone (324),Cyborg,"",
18580,49817,Opie Parkinson,Test Subject,"",
18581,49817,Rayner Mcloskey,Test Subject,"",
18582,49817,Boris Shooter,Chef,"",
18583,49817,Roman Larum,Security Cadet,"",
18584,49818,Roman Patterson,Security Officer,"",
18585,49818,Jon Ers,Research Director,"",
18586,49818,Tom Kazansky,Janitor,"",
18587,49818,Francisco Richards,Chaplain,"",
18588,49818,To'om Mo'een,Station Engineer,"",
18589,49818,Dag Fetzer,Station Engineer,"",
18590,49818,Lukas Raub,Cyborg,"",
12221,49642,Nick King,Head of Personnel,"",
12222,49642,Roy Walker,Security Officer,"",
12223,49642,Fin MacDucke,Captain,"",
12224,49642,Danny Moon,Geneticist,"",
12225,49642,Tom Kazansky,Cargo Technician,"",
12226,49642,Jin Relo,Security Cadet,"",
12227,49642,Garret Wee,Chemist,"",
12229,49642,Zayden Fiddler,Warden,"",
12230,49642,Wolter Kefier,Psychiatrist,"",
12231,49642,Hasitihika,Medical Doctor,"",
12232,49642,Ma'ajika Shraji,Xenoarchaeologist,"",
12233,49642,Artur Hanma,Security Officer,"",
12234,49642,Harvey Schaeffer,Station Engineer,"",
12235,49642,alien sentinel (220),Alien,Sentinel,{Xenomorph}
12236,49642,Kennzi Merriman,Security Officer,"",
12237,49642,Artem Kotov,Security Cadet,"",
12366,49642,"","","",
18591,49818,Walter Brooks,Technical Assistant,"",
18592,49818,Johnny Blade,Quartermaster,"",
18593,49818,Artem Kotov,Cyborg,"",
18594,49818,Sherlock Worst,Detective,"",
18595,49818,John Phelps,Warden,"",
18596,49818,M'ark M'rshan,Atmospheric Technician,"",
18597,49818,Ink Void,Paramedic,"",
18598,49818,Emanuel Parker,Roboticist,"",
18599,49818,alien drone (890),Alien,Drone,{Xenomorph}
18600,49818,Nikita Bubencov,Test Subject,"",
18601,49818,Aleksey Nemnojko,Chef,"",
18602,49818,Dominick Addison,Chief Engineer,Traitor,{Traitor}
18603,49818,Petr Metelsky,Technical Assistant,"",
18604,49818,alien hunter (670),Alien,Hunter,{Xenomorph}
18605,49818,Aaden Pratt,Medical Intern,"",
18606,49818,Kid Creole,Shaft Miner,"",
18607,49818,Kaela Pratt,Station Engineer,"",
18608,49818,Adam Ward,Medical Doctor,"",
18609,49818,Alex Mochacha,Virologist,"",
18610,49818,Shagan Rock'Shur,Test Subject,"",
18611,49818,Alex King,Test Subject,"",
18612,49818,Derreck Milne,Security Officer,"",
18613,49818,Keny Rimp,Research Assistant,"",
18614,49818,Alisa Don,Psychiatrist,"",
18615,49818,Honkie,Clown,"",
18616,49818,Jose Butterfill,Internal Affairs Agent,"",
18617,49818,Erisa Rachel,Test Subject,"",
18618,49818,Salvador Leach,Head of Personnel,"",
18619,49818,Nia Marshall,Test Subject,"",
18620,49818,Aurelianus Aquilimus,Test Subject,"",
18621,49818,Nikolay Gorgulov,Medical Intern,"",
18622,49818,alien hunter (118),Alien,Hunter,{Xenomorph}
18623,49818,Drill Gnoos,Bartender,"",
12238,49642,John Anderson,Internal Affairs Agent,"",
12239,49642,Archie Moore,Forensic Technician,Traitor,{Traitor}
12240,49642,Banker,Clown,"",
12241,49642,alien hunter (73),Alien,Hunter,{Xenomorph}
12242,49642,Richard Reed,Security Officer,"",
12243,49642,T.Wood,Cyborg,"",
12244,49642,Elizabeth Rubram,Medical Doctor,"",
12245,49642,John Don,Bartender,"",
12246,49642,Troy Orgail,Barber,"",
12247,49642,Jose Butterfill,Security Officer,"",
12248,49642,Depression,AI,"",
12249,49642,Kshchis'sar Nsia,Paramedic,"",
12250,49642,Michael Goliafof,Station Engineer,"",
12251,49642,Hans Nit,Mime,"",
12252,49642,Toby Bush,Chef,"",
12253,49642,Howl Of The Winds,Station Engineer,"",
12254,49642,Natalia Koneva,Cyborg,"",
12255,49642,M'ark M'rshan,Roboticist,"",
12256,49642,Alex Belov,Shaft Miner,"",
12257,49642,alien queen (214),Alien,Queen,{Xenomorph}
12258,49642,Ray Wardle,Atmospheric Technician,"",
12259,49642,Dominick Addison,Geneticist,"",
12260,49642,Yamamoto Musashi,Shaft Miner,"",
12261,49642,Bailey Patel,Station Engineer,"",
12262,49642,Cassian Winton,Medical Doctor,"",
12263,49642,Ink Void,Test Subject,"",
12264,49642,Kaylie Pennington,Technical Assistant,"",
12265,49642,Shagan Rock'Shur,Test Subject,"",
12266,49642,Irvine White,Station Engineer,"",
12267,49642,X'qarra X'gurilin,Test Subject,"",
12268,49642,Lukas Wells,Quartermaster,"",
12269,49642,Jovie Estee,Animal,"",
12270,49642,Yan Remi,Cargo Technician,"",
12271,49642,Shepelev Anton,Test Subject,"",
12272,49642,KOS-700,Cyborg,"",
12273,49642,Jaden Sagan,Janitor,"",
12274,49642,Morgan Prevatt,Scientist,"",
12275,49642,Alien Reaper,Wraith,Xenomorph,{Xenomorph}
12276,49642,Morgan Lauffer,Test Subject,"",
12277,49642,Crystal Sealis,Paramedic,"",
12278,49642,alien facehugger (772),MODE,Xenomorph,{Xenomorph}
12279,49642,alien larva (242),MODE,Larva,{Xenomorph}
12280,49642,Robert Liech,Shaft Miner,"",
12281,49642,Rex Hunter,default,"",
12282,49642,Massir Kassorod,Test Subject,"",
12283,49642,Michael Langston,Recycler,"",
12284,49642,alien facehugger (972),MODE,Xenomorph,{Xenomorph}
12285,49642,alien facehugger (225),MODE,Xenomorph,{Xenomorph}
12286,49642,alien hunter (744),Alien,Hunter,{Xenomorph}
12287,49642,alien sentinel (461),Alien,Sentinel,{Xenomorph}
12288,49642,Windows Braun,Botanist,"",
12289,49642,alien larva (892),MODE,Larva,{Xenomorph}
12290,49642,alien larva (114),MODE,Larva,{Xenomorph}
12291,49642,James Marcom,Atmospheric Technician,"",
12292,49642,Derek Muggings,Test Subject,"",
12293,49642,Alien Reaper,MODE,Queen,{Xenomorph}
12294,49642,alien larva (318),MODE,Larva,{Xenomorph}
12295,49642,alien facehugger (657),MODE,Xenomorph,{Xenomorph}
12296,49642,Nikolay Gorgulov,Recycler,"",
12297,49642,alien facehugger (385),MODE,Xenomorph,{Xenomorph}
12298,49642,alien facehugger (53),MODE,Xenomorph,{Xenomorph}
12299,49642,alien facehugger (675),MODE,Xenomorph,{Xenomorph}
12300,49642,Johnny Blade,Test Subject,"",
12301,49642,alien queen (501),Alien,Queen,{Xenomorph}
12302,49642,alien larva (905),MODE,Larva,{Xenomorph}
12303,49642,Ra'Shima Mijsha,Roboticist,"",
12304,49642,podkid (591),default,Traitor,{Traitor}
12305,49642,Spike Schmidt,Test Subject,"",
12306,49642,alien facehugger (694),MODE,Xenomorph,{Xenomorph}
12307,49642,alien facehugger (676),MODE,Xenomorph,{Xenomorph}
12308,49642,alien facehugger (885),MODE,Xenomorph,{Xenomorph}
12309,49642,alien facehugger (503),MODE,Xenomorph,{Xenomorph}
12310,49642,alien facehugger (828),MODE,Xenomorph,{Xenomorph}
12311,49642,alien larva (491),MODE,Larva,{Xenomorph}
12312,49642,Albert Gungjubass,Medical Intern,"",
12313,49642,mouse (987),Animal,"",
12314,49642,unknown,default,"",
12315,49642,unknown,default,"",
12316,49642,alien facehugger (886),MODE,Xenomorph,{Xenomorph}
12317,49642,Corey Digson,Medical Intern,"",
12318,49642,alien facehugger (713),MODE,Xenomorph,{Xenomorph}
12319,49642,alien facehugger (527),MODE,Xenomorph,{Xenomorph}
12320,49642,unknown,default,"",
12321,49642,unknown,default,"",
12322,49642,alien facehugger (95),MODE,Xenomorph,{Xenomorph}
12323,49642,alien facehugger (420),MODE,Xenomorph,{Xenomorph}
12324,49642,alien facehugger (255),MODE,Xenomorph,{Xenomorph}
12325,49642,alien larva (730),MODE,Larva,{Xenomorph}
12326,49642,alien facehugger (742),MODE,Xenomorph,{Xenomorph}
12327,49642,alien hunter (132),Alien,Hunter,{Xenomorph}
12328,49642,alien facehugger (914),MODE,Xenomorph,{Xenomorph}
12329,49642,alien facehugger (43),MODE,Xenomorph,{Xenomorph}
12330,49642,maintenance drone (487),Cyborg,"",
12331,49642,alien facehugger (967),MODE,Xenomorph,{Xenomorph}
12332,49642,alien facehugger (740),MODE,Xenomorph,{Xenomorph}
12333,49642,alien facehugger (376),MODE,Xenomorph,{Xenomorph}
12334,49642,alien queen (979),Alien,Queen,{Xenomorph}
12335,49642,alien facehugger (190),MODE,Xenomorph,{Xenomorph}
12336,49642,alien facehugger (376),MODE,Xenomorph,{Xenomorph}
12337,49642,Thomas Leech,Test Subject,"",
12338,49642,alien larva (949),MODE,Larva,{Xenomorph}
12339,49642,alien facehugger (314),MODE,Xenomorph,{Xenomorph}
12340,49642,Redrich Swarner,Security Cadet,"",
12341,49642,alien facehugger (133),MODE,Xenomorph,{Xenomorph}
12342,49642,alien facehugger (154),MODE,Xenomorph,{Xenomorph}
12343,49642,alien facehugger (474),MODE,Xenomorph,{Xenomorph}
12344,49642,alien facehugger (934),MODE,Xenomorph,{Xenomorph}
12345,49642,alien facehugger (719),MODE,Xenomorph,{Xenomorph}
12346,49642,alien facehugger (251),MODE,Xenomorph,{Xenomorph}
12347,49642,alien facehugger (133),MODE,Xenomorph,{Xenomorph}
12348,49642,alien facehugger (91),MODE,Xenomorph,{Xenomorph}
12349,49642,alien facehugger (786),MODE,Xenomorph,{Xenomorph}
12350,49642,alien sentinel (759),Alien,Sentinel,{Xenomorph}
12351,49642,alien facehugger (913),MODE,Xenomorph,{Xenomorph}
12352,49642,alien facehugger (838),MODE,Xenomorph,{Xenomorph}
12353,49642,alien facehugger (591),MODE,Xenomorph,{Xenomorph}
12354,49642,alien facehugger (645),MODE,Xenomorph,{Xenomorph}
12355,49642,alien facehugger (741),MODE,Xenomorph,{Xenomorph}
12356,49642,alien facehugger (783),MODE,Xenomorph,{Xenomorph}
12357,49642,alien facehugger (970),MODE,Xenomorph,{Xenomorph}
12358,49642,alien facehugger (633),MODE,Xenomorph,{Xenomorph}
12359,49642,alien facehugger (659),MODE,Xenomorph,{Xenomorph}
12360,49642,alien facehugger (701),MODE,Xenomorph,{Xenomorph}
12361,49642,alien facehugger (425),MODE,Xenomorph,{Xenomorph}
12362,49642,alien facehugger (561),MODE,Xenomorph,{Xenomorph}
12363,49642,alien facehugger (529),MODE,Xenomorph,{Xenomorph}
12364,49642,alien facehugger (395),MODE,Xenomorph,{Xenomorph}
12365,49642,alien larva (293),MODE,Larva,{Xenomorph}
12367,49642,Danny Roby,Test Subject,"",
12368,49642,Violet Velorum,Test Subject,"",
12369,49642,Leroy White,Test Subject,"",
12370,49642,Danny Moon,Test Subject,"",
12371,49642,alien drone (238),Alien,Drone,{Xenomorph}
12372,49642,Buddy Begbie Jr.,Test Subject,"",
12373,49642,alien facehugger (137),MODE,Xenomorph,{Xenomorph}
12374,49642,alien facehugger (534),MODE,Xenomorph,{Xenomorph}
12375,49642,Andre Bailey,Chemist,"",
12376,49642,alien queen (564),Alien,Queen,{Xenomorph}
12377,49642,alien larva (934),MODE,Larva,{Xenomorph}
12378,49642,alien facehugger (810),MODE,Xenomorph,{Xenomorph}
12379,49642,alien facehugger (627),MODE,Xenomorph,{Xenomorph}
12380,49642,alien facehugger (799),MODE,Xenomorph,{Xenomorph}
12381,49642,alien facehugger (415),MODE,Xenomorph,{Xenomorph}
12382,49642,alien facehugger (967),MODE,Xenomorph,{Xenomorph}
12383,49642,Kuriu Qlio'kaf,Xenobiologist,"",
12384,49642,alien facehugger (786),MODE,Xenomorph,{Xenomorph}
12385,49642,alien facehugger (20),MODE,Xenomorph,{Xenomorph}
12386,49642,alien facehugger (120),MODE,Xenomorph,{Xenomorph}
12387,49642,alien facehugger (214),MODE,Xenomorph,{Xenomorph}
12388,49642,alien facehugger (119),MODE,Xenomorph,{Xenomorph}
12389,49642,Monty King,Test Subject,"",
12390,49642,mouse (982),Animal,"",
12391,49642,alien larva (680),MODE,Larva,{Xenomorph}
12392,49642,Andy Whiteman,Test Subject,"",
18624,49818,Alessandro Gagliardi,Security Officer,"",
18625,49818,Edward Brown,Cargo Technician,"",
18626,49818,Myron Demetrios,Captain,"",
18627,49818,Brodie McDonald,Technical Assistant,"",
18628,49818,Ramshira Niir'sha,Station Engineer,"",
18629,49818,alien queen (808),Alien,Queen,{Xenomorph}
18630,49818,Roman Larum,Security Cadet,"",
18631,49818,Rami Goverman,Chef,"",
18632,49818,Morgan Lauffer,Recycler,"",
18633,49818,Kenneth Harrow,Xenobiologist,"",
18634,49818,Ivan Dzasohov,Shaft Miner,"",
18635,49818,Arthur Garland,Security Cadet,"",
18636,49818,Calvin Wilson,Head of Security,"",
18637,49818,Felix Haynes,Mime,"",
18638,49818,Irvine White,Test Subject,"",
18639,49818,Magomed Chechetkov,Security Officer,"",
18640,49818,Koudi Cooper,Roboticist,"",
18641,49818,Rodger Osterwise,Test Subject,"",
18642,49818,Albina Steinau,Chief Medical Officer,"",
18643,49818,Marks Jones,Chemist,Traitor,{Traitor}
18644,49818,alien facehugger (22),MODE,Xenomorph,{Xenomorph}
18645,49818,alien facehugger (584),MODE,Xenomorph,{Xenomorph}
18646,49818,alien larva (661),MODE,Larva,{Xenomorph}
18647,49818,alien facehugger (704),MODE,Xenomorph,{Xenomorph}
18648,49818,alien facehugger (355),MODE,Xenomorph,{Xenomorph}
18649,49818,Sivean Doulson,Station Engineer,"",
18650,49818,Unbelievable God,Chaplain`s staff,"",
18651,49818,Ben Whuite,Security Officer,"",
18652,49818,alien facehugger (658),MODE,Xenomorph,{Xenomorph}
18653,49818,alien facehugger (853),MODE,Xenomorph,{Xenomorph}
18654,49818,alien facehugger (22),MODE,Xenomorph,{Xenomorph}
18655,49818,Georg Selinof,Forensic Technician,"",
18656,49818,alien facehugger (700),MODE,Xenomorph,{Xenomorph}
18657,49818,alien queen (537),Alien,Queen,{Xenomorph}
